@relation Tweets

@attribute text string
@attribute labelled_sentiment {positive,neutral,negative}

@data
"calling that number was useless Heading to the airport now to pick up my bags this whole situation seems like a real joke ",negative
"done messed up now I have planned a trip to CostaRica for pennies VacaTime ✈️💺 ",negative
"not as sorry as I was when I sat on a plane for  hours waiting for the engine to be fixed and THEN got my luggage lost but k ",negative
"You take to me places simply cantlike nonstop to St Lucia ",positive
"theres only one flt PHLCRW per day ",neutral
"Your staff members are looking at me like I have two heads Check your own websites ",negative
"I will be traveling from Los Angeles International Airport to CharlotteDouglas International Airport to HTS I have been rebooked for tomorrow due to the travel advisory ",neutral
"This flight was for my brother He has been rebooked and I was able to give my Information over the phone to get him a pass to the Club ",negative
"I don’t use Passbook  I still love you though   I’ll just use my email in the future ",positive
" from amsterdam to ewr   ",neutral
"stuck here in Bush Intercontinental Airport waiting on flight  to Honolulu for  hours due to maintenance issues Could we have gotten a new plane Fail ",negative
"About timeand just in time for my next flight Thursday ",positive
"extremely disappointed  with poor the customer service provided after Cancelled Flighting my flight today unprofessional  ",negative
"I was helped by a nice lady at Phoenix Sky Harbor International Airport checkin I spent For hours on hold in  hours Significant Other might want to look at efficiency there ",negative
"I told myself last time I would never fly you again I really messed up today Thanks flight  Worst airline ever ",negative
"yes  times I need some one to call me and help me change a flight I cant do online Thanks ",negative
"pls send an IT tech  baggage office Poor guy is trying  print my claim  cant I need  get home Upgrade  printers MFPs ",negative
"yes I can pay out of pocket that us not helping me for loosing my first class ticket to coach I want resolution or a comp ",negative
"Frustrating daysNo flights home changed airlines Thank you Philadelphia International Airport USAirway employees  for help getting me back to IAH ",positive
"If you have had any issues with United Airlines PLEASE retweet Paid for a full fight ticket and was given a standby instead ",negative
"just tried to log in and was told email log in not currently available ",negative
"Significant Other why did you Cancelled Flight tickets for thousands of people when you didnt like the exchange rate double standards  ",negative
"do you have an email address I can write my account to Might be less likely to disappear ",neutral
"Significant Other I wasted mins filling in  online forms you are telling me you didnt receive how do I know this wont happen this time ",negative
"Thank you I know yall cant control the weather I appreciate yall working to get my flight rebooked the last two days ",positive
"iiiii need help with my flight schedule haha ",neutral
"can you make a premium wifi that I can pay  for that is decent slowfi  ",negative
" why does my TSApre work with every airline BUT you I pay good money for that Spent  mins on phone to fix to zero success ",negative
"Thats right  Game set match ",neutral
"I love the dancing little richard cool beans ",positive
"no thanks ",neutral
"Yesterday Im sorted now ",neutral
"thanks for that advice Significant Other helpful Cant believe you guys actually charge people to fly united ",negative
"thanks for taking such good care of my luggage ",negative
"yeah all For are rebooked for tomorrow AM Hoping the rd time is a charm for no Cancelled Flightled flights ",negative
"CEO battles to appease passengers and Wall Street  ",positive
"Does the economy plus cabin also qualifies as a premium cabin ",neutral
"flight UA been sitting on tarmac for  mins with no report as to whyany input ",negative
"A rd party service you use to sell your tickets has ripped me off Excellent service United is offering ",negative
"Any plans to make the southwest app for Android not crappy ",negative
"Thanks Ill keep checking Im trying to book our first Disney World vacation ",positive
"Is it only  for my nd bag st bag too full ",neutral
"flight  first officer not even at the airport wow Unreal staff waited until we all boarded to announce we are delayed ",negative
" weeks to refund this ticket    totally unacceptable Fix this or Ill put it on blast on social media and TV ",negative
"Thanks ",positive
"I know it is hard to predict but how are flights from Dallas to Nashville tomorrow AM ",neutral
"the highlight of being delayed free concert  ",negative
"whose performing at T ",negative
"Classic ",negative
"Elizabeth at Washington Dulles just hooked me up with a new connecting flight at my gate Im super pleased ",positive
"we are  mins from departure of  and no announced update nor an update to on time status Everyone just standing com eon  ",negative
"can I get any kind of update on the delayed flight from Boston to Houston at  Really need to be back home tonight ",negative
"how long did you have to hold We waited  minutes and gave up ",negative
"we are delayed until he arrives ",negative
"And really its a middle initial versus middle name All else the same Not spending my time on your computer issues ",negative
"very disappointed I wasnt allowed to change seats after checking in early online for a flight tomorrow morning ",negative
"Theyre all reservations numbers and none are in Hungary And my phone not working here You make it too difficult ",negative
"if our already rescheduled flight is Cancelled Flightled is our hotel room paid for ",negative
"cant checkin online for  flight tmrw fr Cancun Undefined error   not workingFamily of For dont want Cgroup Help ",negative
"Does anyone ever answer your phone poor  ",negative
"strikes again I strongly suggest you live tweet your ordeal Their media team appreciates the updates 😎 ",negative
"flight  first a  hour wait for a deadhead crew then deadhead crew takes overhead bin space paying customers annoyed ",negative
"with the weather mess in the South I missed my connection in CLT Impressed though with the Cust Serv phone reps today ",positive
"Serious firing needs to happen at HNL They broke the wheelchair you loaned me after you broke mine ",negative
"Call customer service and of course they just say theres nothing we can do and then offer a transfer and disconnect the line ",negative
"Now submitted for the third time please check and confirm receipt Have taken screen shots in case it disappears again Thanks ",negative
"whats yall corporate number bc yall are not trying to accommodate me at all ",negative
"El Paso dealsMay❤❤❤😍🌿 ",positive
"I been on hold with U for mins wasting my time and   I dont appreciate it WheresTheCustomerServiceAt ",negative
"It was US  The gate was open after about  mins waiting What a great way to finish an  hour delayed arrival ",negative
"how can you not know after two hours of us sitting on the plane with no bags off loaded the planes weight ",negative
"You make it hard to fly with you Delayed over an hour and now the plane is turning around  heading back to the gate connection  ",negative
"Always happy to help ",positive
"we have just landed thank you anyway Btw flight staff on flight  were wonderful despite their full day and heavy load ",positive
"redeemed themselves Flight out at  Had to call and negotiate but thank the Lord Im heading home ",negative
"Total BS I offered to pay for a full First Class airfare Told Sold out  seats and they gave the seats to others crap  ",negative
"if your policy changed you must advise at the time of purchase Same if you choose to vary it by airport We want a FULL refund ",negative
"wanted to but you Cancelled Flightled my tickets They were too special i guess even for united ",negative
"Im  for Flight Booking Problems without major problems  isnt bad👎👎 ",negative
"dont check your baggage if you dont have to They will lose it ",negative
"Im hoping we dont miss our Los Angeles International Airport  Hilo International Airport connection Not looking forward to being stuck at Los Angeles International Airport overnight with our teamAGAIN ",negative
"well perhaps you could highlight where that is stated We travel between Canada  USA on United with only Nexus ",negative
"why are yall trying to fly me to Chicago when I dont live there Send me home now Bullshit ass customer service ",negative
"For flights Cancelled Flightled in one week Customer Service is 💩💩💩💩 ",negative
"I have had For flights Cancelled Flightled through yall Im sick of it 😠😠 ",negative
"very poor customer service thru out each of my cxl flights😔 I shouldve flew ",negative
"Ive been waiting for the callback for EIGHT HOURS HOW MUCH LONGER ",negative
" and a half hours on hold Hope it feels good to be a steaming pile of shit paid far too much for you ",negative
"Nice Retweet The man of steel might be faster but we have WiFi just saying ScienceBehindTheExperience ",positive
"eventually You should approach bags like they get it ",negative
"What if my NYC flight is delayed and I miss my connection to Sacramento from Chicago ",negative
"said they would give us a refund  days Late Flightr NO refund ",negative
"how can you not know the weight of our plane after us sitting on the plane for  hrs Not convinced your company is safe for flt ",negative
"we showed up to our flight several hours early Tried to call  was on hold  min bf call disconnected ",negative
"stop ur bs promos of ✈️anywhere starting at  I click and everywhere Id fly The only place thats  is Cleveland Hopkins International Airport NoThanks ",negative
"I have been in contact and know there are changes but its a destination you should really evaluate Thanks ",neutral
"I know one thing would NEVER treat their customers like this ",negative
"Significant Other happy you can accommodate peanuttreenut allergies on flight st online cover from air provider ",positive
"I shouldnt have to spend my own  on a hotel because of a weather delay The weather being something COMPLETELY OUT OF MY CONTROL ",negative
"thanks  ",positive
"Hypocrisy Retweet Im sorry were not able to offer a full refund because the exchange rate is not what you were hoping for KP ",negative
"All pieces were found and safely delivered to our home this afternoon ",positive
"tried again Lovely customer service Thank you ",positive
"poor old United never seem to get the response right  ",negative
"obviously the staff at Newark Liberty International Airport  United or otherwise have not seen your ads about  being FRIENDLY and helpful ewr  worst airport ",negative
"also why cant I preselect seats on SFOYYZ flight Im a Canadian Flight Booking Problems on httptcoaZltJhflv ",negative
"does forelock guarantee the fare only or fare  seats ",neutral
"Im concerned that you will Cancelled Flight my flight out of Nashville International Airport tomorrow am Should I be ",negative
"think flight  from Nashville International Airport to Los Angeles International Airport will get off the ground tomorrow please  snow ba ma  ",neutral
"really appreciate the follow up I always fly with yall for a reason ",positive
"this is not a flight delay this is horrible planning on Jet Blue jet blue  ",negative
"insane the craziness Ive seen with Jet Blue today at Newark Delayed  hours and now we are waiting for a Pilot jet blue  ",negative
"Hi Does my upcoming flight  from West Palm to Westchester County Airport have FlyFi ",neutral
"can you not see the thread ",negative
"is there no way to switch to earlier flight to John F Kennedy International Airport even if I checked a bag ",neutral
"YES For Your Information MY Western Nebraska Regional Airport ",neutral
"another perfect flight How come on your planes the sun visors can stay down Other carriers make you raise them ",positive
"No friendly skies from you today hr weather delay in San Francisco International Airport followed by hr mechanical delay while sitting on plane NoFun ",negative
"once again your customer service rep was rude I asked a question and in turn got attitude Jane was no help Disgusted again ",negative
"Awesome  thanks ",positive
"im in same boat am flight to Jacksonville Get me out of here ",negative
"Still love you guys But get me to Vegas already ☀️🌴✈️🍸🎿 ",positive
"Gary who is serving us at Fort Lauderdale Hollywood International Airport airport counter is really TRUE BLUE Makes me feel at home even when a JetBlue flight is delayedl ",positive
"FYI continuous texts and emails I am getting about the delay while held captive on the tarmac are not that helpful ",negative
"so not only were you Late Flight you broke my luggage handle You paying for a new one ",negative
"has the worst customer service on earth Will never fly that airline again ",negative
"flight yesterday Cancelled Flighted Got to airport am today for an on time flight With was delayed Cancelled Flighted than reinstated which caused ",negative
"Flight  ND departs enroute to ",negative
"how are flights looking for tomorrow morning from Nashville BNA to Fort Lauderdale FLL  ",neutral
"Are departing flights from Boston heavily delayed Flying out tomorrow morning  ",neutral
"Your MileagePlus signup page is broken ",negative
" for wifi just Significant Other I can tell my family Im gonna be Late Flight cause i had to sit in a grounded plane for the past two hours ",negative
"paid for my own  rental car just to not go through this for the rd day  ",negative
"I did Thank you ",positive
"thanks I expected a wait Just not that long  ",negative
"understand weather is an issue but on time Cancelled Flighted reinstated Cancelled Flighted with hardly any updates and doing nothing for me  ",negative
"Despite Mother Natures best efforts goodhumored folks got us home safely in an area heavily affected by winter storms ",positive
"sadly didnt get much help  As a travel agent this is Significant Other disappointing to me ",negative
"bos to msp msp to aus aus to bos Site doesnt seem to display fields for the middle trip when I add the rd ",negative
"me not to be able to rebook another flight Drove to Atlanta International Airport to catch a flight Was charged  just to get the a group I had ",negative
"will call Thank you ",positive
"yes today Flight is full now They said no to me at gate  ",negative
"flt  CharlotteDouglas International Airport to Dayton International Airport supposed to depart  the still no crew schedulecontact  the pilot ",negative
"Significant Other i ask for ice and the attendant snaps i dont have ice on this cart not  min Late Flightr  cups of ice to the people  rows ahead ",negative
"was told by Supervisor that United disconnected their customer support  Significant Other there was nobody to address it now ig ive up  ",negative
" I will for sure But my TSAPre works with other airlines Why is Jetblue different ",neutral
" hours on hold oh wait for less than  minutes a useless CSR talked to me and put me back on hold for the last  minutes ",negative
"Thanks It would be better from the gate agent at C in Charlotte boarding flight  ",positive
"thanks for all the help Totally appreciate it and you made it super easy too ",positive
"no thanks I think we have it straight ",negative
"Thanks for taking care of me Today Michele rocked the customer service Gate  Hobby Airport ",positive
"ticket couldnt be used bc unable to get to departing dest RSW bc of blizzard in BOS Told only way to use credit is  fine ",negative
"if I cant get through to reservations how can they take a look  hour hold times are not reasonable in any industry ",negative
"I feel very well informed yes the flight is indeed delayed Thank you ",negative
"Why do I pay more for Coach Plus to be told preboarding that all overhead bins will be full for me ",negative
"can I get some help changing a ticket  minutes on hold and counting ",negative
"flying high thanks ",positive
"can I use points to book a rental car ",neutral
"how long is that flight ",neutral
"ITproblems with the link th party  ",negative
"just lost my business Enjoy your profits ",negative
"I would drive   hours to jfk to board JetBlue to Vegas instead of closer Hartford airport Cramming more seats on planeNO MORE ",negative
"if your air traffic crew could get their shit together no one would notice the rudeness of the ground staff ",negative
"MY BAGS ARE st woman said it would be there on the next flight not there Significant Other now Ive got nothing Big wigs help me out ",negative
"Flight  NJB Heres Looking at Blue Kid departs enroute to ",neutral
"Punta Cana to enjoy weather n see my wifes family ",neutral
"And we are glad to see what is going on and fix please Direct message me your confirmation  Significant Other we can check ",positive
" ",negative
"Not your finest moment in Boston right now ",negative
"We were told by United to carry overcarry back for the refund ",neutral
"no I had to leave for work Would have not been possible Significant Other I would love to have this replaced now ",neutral
"I feel completely cheated I read your commitment to customer service via website and def did not get service suggested there ",negative
"HA Youre fun ",positive
"UR service is Significant Other shitty Pilot never showed up Significant Other we waited hours because another pilot was supposed to come but didnt Cancelled Flighted ",negative
"exactly it states a secure document is a nexus card It does not state a passport must always be also presented Read it ",negative
"Flight  NSW departs enroute to Indianapolis International Airport ",neutral
"Being old I will miss my connection and can sleep at Oakland International Airport or get a hotel on my own dime rubs me the wrong way I wasn’t Late Flight ",negative
"My Flight Booking Problems CLD just times out when I select it under Manage My Flight Booking Problems for months now I have emailed but no response Help ",negative
"my flight was at  pm Still at the airport gee what service Do they care nope Delayed until  ",negative
"very disappointed in CC Purchased ticket online With voucher and charge full amnt Would not hold price after refund Unacceptable ",negative
"ph illy  lost and read program  Our customers get hot tea great crewmembers top notch Information  now BOOKS ",positive
"Being put back on hold for what has now been an HOUR is completely unacceptable ",negative
"Stop reposting same autoresponse That was return flight home imateacher  Couldnt get to Southwest Florida International Airport neptunewaivethefee not my fault  ",negative
"contd They put her on  Private message flite tonite I think shes on now Worst customer service ever U need to fix it ",negative
"thank you Glad to be heading home Great people at your call center ",positive
"thx For replying After trying  get thru many times  vmail or people hanging up on us we talked  techcontd ",positive
"ooh thanks ",positive
"needed my flight Information Significant Other I can add my rapid rewards to my flight  First time I have flown with SW  wont do it again mad  ",negative
"I keep getting disconnected after choosing the option unused travel funds on your automated customer service line SOS ",negative
"why did I pay for extra space to be forced to put my backpack under my seat Its my only bag Flight  Unprofessional ",negative
"we were on b  this morning from Boston to beautiful San Diego We really were bummed the satellite was broken  ",negative
"knew that  has to be done at the Gate correct If Significant Other what time does gate open ",neutral
"I was told there is no record of my refund Can someone please help me This has been a long day ",negative
"I tried speaking to multiple people at your reservations desk after  min on hold wa iv ethe fee  poor customer service  Neptune ",negative
"She met me from customer service at the arrival of flight UA PVDIAD Thanks you guys have really handled this storm ",positive
"Great thank you Best of luck dealing with this horrible winter ",positive
"thank you  ",positive
"the TV Wifi was spotty Its just a nice feature for a X country flight Still wont keep us away love jet blue  ",negative
"Significant Other technically I could drive to John F Kennedy International Airport now and put in Request for tomorrows flight ",negative
"Please come to Minneapolis St Paul ",neutral
"now finally in memphis Landed  minutes ago Still no bags Paying for a service that just gets worse ",negative
"thanks for a terrible experience at EWR Customers should be treated as a priority not as an inconvenience try again  ",negative
"Some rd party service known as EZEE flights A man who confirmed he was born in India told me his name was Steve Wilson ",neutral
"The third wheelchair is broken ",negative
"Significant Other Im penalized for packing lightly having  bag and paying extra for a seat ",negative
"dropping passengers with small baby and  infants at your San Juan terminal As unloading baby officer writes me ticket for  ",negative
"is that thestarter😁  ",neutral
"amazing flying over  miles on UnitedAirlines  alliance last year still got jilted out of status money elsewhere  ",positive
"On top of this a CSR went ahead and hung up on me after I called United to discuss this ",negative
"I got it added thank you  ",positive
"I agree If only there was a frequent tweeter discount Significant Other I could fly to see more friends ",positive
"understood  but could I go and put myself on the standby list  hours prior to my flight ",negative
"the whole plane Hoping for better luck on the return flight Sunday ",negative
"freaking out about the fact you are fixing the engine from Charlotte to Orlando long day  ",negative
"would have been a rough trip but LUCKILY we were on a virgin america  flight weather  ",positive
"Always been a fan but maybe next time Ill fly for real customer service ",negative
"thanks to my trip is all screwed up Ive had to move meetings and a dinner and im STILL not out of nyc yet ",negative
